"step","susceptible_status","exposed_status","infected_presymptomatic_status","infected_symptomatic_status","infected_asymptomatic_status","infected_status","recovered_status","dead_status","infected_rate_status","tested_diagnosis","positive_diagnosis","positive_rate_diagnosis","replicate"
47,18515,37,6,8,18,69,7,0,0.003711473293529127,8,6,0.7490636704119851,2
48,18509,42,5,9,19,75,7,0,0.004034210101662094,8,7,0.8739076154806492,2
49,18506,41,5,10,22,78,7,0,0.004195578505728578,9,8,0.8879023307436182,2
50,18497,49,5,11,22,87,7,0,0.00467968371792803,10,8,0.7992007992007992,2
51,18489,53,6,12,24,95,7,0,0.00510999946210532,10,9,0.8991008991008991,2
52,18485,50,9,12,27,98,8,0,0.0052713678661718034,11,10,0.9082652134423251,2
53,18481,50,10,12,29,101,9,0,0.005432736270238287,13,12,0.9223674096848579,2
54,18477,51,9,12,31,103,11,0,0.00554031520628261,15,14,0.9327115256495669,2
55,18474,53,6,13,31,103,14,0,0.00554031520628261,16,14,0.8744534665833853,2
56,18467,56,3,14,34,107,17,0,0.005755473078371255,18,15,0.8328706274292059,2
57,18458,58,5,14,39,116,17,0,0.006239578290570706,21,17,0.8091385054735839,2
58,18452,59,8,14,39,120,19,0,0.006454736162659351,22,18,0.8178100863243979,2
59,18442,66,8,14,41,129,20,0,0.006938841374858802,24,19,0.7913369429404414,2
60,18435,71,7,14,41,133,23,0,0.007153999246947448,25,20,0.7996801279488204,2
61,18427,75,9,14,42,140,24,0,0.007530525523102577,28,20,0.7140307033202428,2
62,18421,75,10,13,42,140,30,0,0.007530525523102577,30,20,0.6664445184938353,2
63,18413,79,12,12,42,145,33,0,0.007799472863213383,33,20,0.6058770069675856,2
64,18399,83,17,13,42,155,37,0,0.008337367543434995,37,21,0.5674142123750338,2
65,18393,82,17,16,43,158,40,0,0.008498735947501479,41,24,0.5852231163130944,2
66,18382,88,17,17,44,166,43,0,0.00892905169167877,47,25,0.5318017443097214,2
67,18374,90,18,17,45,170,47,0,0.009144209563767415,49,28,0.5713119771475209,2
68,18365,97,16,17,46,176,50,0,0.009466946371900382,55,28,0.5089983639338302,2
69,18357,94,21,18,48,181,53,0,0.009735893712011189,60,26,0.43326112314614235,2
70,18352,92,18,24,49,183,56,0,0.009843472648055511,63,29,0.4602444056498969,2
71,18339,94,21,25,54,194,58,0,0.010435156796299284,68,31,0.4558153212762829,2
72,18326,99,25,23,53,200,65,0,0.010757893604432252,71,30,0.4224757076468103,2
73,18313,103,27,26,56,212,66,0,0.011403367220698186,75,34,0.4532728969470737,2
74,18303,106,23,29,62,220,68,0,0.011833682964875478,81,35,0.4320454264905567,2
75,18292,109,26,31,61,227,72,0,0.012210209241030607,88,40,0.45449380752187246,2
76,18277,118,25,32,63,238,76,0,0.01280189338927438,95,41,0.431533522787075,2
77,18267,117,24,35,71,247,77,0,0.013285998601473831,103,42,0.40772740510630034,2
78,18256,121,23,37,72,253,82,0,0.013608735409606798,110,48,0.436323970548132,2
