"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W31","Kardzhali","Number","Males","90 years or over","3"
"2020W32","Kardzhali","Number","Males","90 years or over","0"
"2020W33","Kardzhali","Number","Males","90 years or over","0"
"2020W34","Kardzhali","Number","Males","90 years or over","0"
"2020W35","Kardzhali","Number","Males","90 years or over","2"
"2020W36","Kardzhali","Number","Males","90 years or over","0"
"2020W37","Kardzhali","Number","Males","90 years or over","0"
"2020W38","Kardzhali","Number","Males","90 years or over","3"
"2020W39","Kardzhali","Number","Males","90 years or over","0"
"2020W40","Kardzhali","Number","Males","90 years or over","1"
"2020W41","Kardzhali","Number","Males","90 years or over",":"
"2020W99","Kardzhali","Number","Males","90 years or over",":"
"2020W28","Czechia","Number","Males","90 years or over","83"
"2020W29","Czechia","Number","Males","90 years or over","65"
"2020W30","Czechia","Number","Males","90 years or over","78"
"2020W31","Czechia","Number","Males","90 years or over","82"
"2020W32","Czechia","Number","Males","90 years or over","74"
"2020W33","Czechia","Number","Males","90 years or over","82"
"2020W34","Czechia","Number","Males","90 years or over","80"
"2020W35","Czechia","Number","Males","90 years or over",":"
"2020W36","Czechia","Number","Males","90 years or over",":"
"2020W37","Czechia","Number","Males","90 years or over",":"
"2020W38","Czechia","Number","Males","90 years or over",":"
"2020W39","Czechia","Number","Males","90 years or over",":"
"2020W40","Czechia","Number","Males","90 years or over",":"
"2020W41","Czechia","Number","Males","90 years or over",":"
"2020W99","Czechia","Number","Males","90 years or over",":"
"2020W28","Cesko","Number","Males","90 years or over","83"
"2020W29","Cesko","Number","Males","90 years or over","65"
"2020W30","Cesko","Number","Males","90 years or over","78"
"2020W31","Cesko","Number","Males","90 years or over","82"
"2020W32","Cesko","Number","Males","90 years or over","74"
"2020W33","Cesko","Number","Males","90 years or over","82"
"2020W34","Cesko","Number","Males","90 years or over","80"
"2020W35","Cesko","Number","Males","90 years or over",":"
"2020W36","Cesko","Number","Males","90 years or over",":"
"2020W37","Cesko","Number","Males","90 years or over",":"
"2020W38","Cesko","Number","Males","90 years or over",":"
"2020W39","Cesko","Number","Males","90 years or over",":"
"2020W40","Cesko","Number","Males","90 years or over",":"
"2020W41","Cesko","Number","Males","90 years or over",":"
"2020W99","Cesko","Number","Males","90 years or over",":"
"2020W28","Praha","Number","Males","90 years or over","18"
"2020W29","Praha","Number","Males","90 years or over","10"
"2020W30","Praha","Number","Males","90 years or over","15"
"2020W31","Praha","Number","Males","90 years or over","9"
"2020W32","Praha","Number","Males","90 years or over","11"
"2020W33","Praha","Number","Males","90 years or over","11"
"2020W34","Praha","Number","Males","90 years or over","12"
"2020W35","Praha","Number","Males","90 years or over",":"
"2020W36","Praha","Number","Males","90 years or over",":"
"2020W37","Praha","Number","Males","90 years or over",":"
"2020W38","Praha","Number","Males","90 years or over",":"
"2020W39","Praha","Number","Males","90 years or over",":"
"2020W40","Praha","Number","Males","90 years or over",":"
"2020W41","Praha","Number","Males","90 years or over",":"
"2020W99","Praha","Number","Males","90 years or over",":"
"2020W28","Hlavní mesto Praha","Number","Males","90 years or over","18"
"2020W29","Hlavní mesto Praha","Number","Males","90 years or over","10"
"2020W30","Hlavní mesto Praha","Number","Males","90 years or over","15"
"2020W31","Hlavní mesto Praha","Number","Males","90 years or over","9"
"2020W32","Hlavní mesto Praha","Number","Males","90 years or over","11"
"2020W33","Hlavní mesto Praha","Number","Males","90 years or over","11"
"2020W34","Hlavní mesto Praha","Number","Males","90 years or over","12"
"2020W35","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W36","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W37","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W38","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W39","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W40","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W41","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W99","Hlavní mesto Praha","Number","Males","90 years or over",":"
"2020W28","Strední Cechy","Number","Males","90 years or over","7"
"2020W29","Strední Cechy","Number","Males","90 years or over","6"
"2020W30","Strední Cechy","Number","Males","90 years or over","11"
"2020W31","Strední Cechy","Number","Males","90 years or over","11"
"2020W32","Strední Cechy","Number","Males","90 years or over","9"
"2020W33","Strední Cechy","Number","Males","90 years or over","9"
"2020W34","Strední Cechy","Number","Males","90 years or over","8"
"2020W35","Strední Cechy","Number","Males","90 years or over",":"
"2020W36","Strední Cechy","Number","Males","90 years or over",":"
"2020W37","Strední Cechy","Number","Males","90 years or over",":"
"2020W38","Strední Cechy","Number","Males","90 years or over",":"
"2020W39","Strední Cechy","Number","Males","90 years or over",":"
"2020W40","Strední Cechy","Number","Males","90 years or over",":"
"2020W41","Strední Cechy","Number","Males","90 years or over",":"
"2020W99","Strední Cechy","Number","Males","90 years or over",":"
"2020W28","Stredoceský kraj","Number","Males","90 years or over","7"
"2020W29","Stredoceský kraj","Number","Males","90 years or over","6"
"2020W30","Stredoceský kraj","Number","Males","90 years or over","11"
"2020W31","Stredoceský kraj","Number","Males","90 years or over","11"
"2020W32","Stredoceský kraj","Number","Males","90 years or over","9"
"2020W33","Stredoceský kraj","Number","Males","90 years or over","9"
"2020W34","Stredoceský kraj","Number","Males","90 years or over","8"
"2020W35","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W36","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W37","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W38","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W39","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W40","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W41","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W99","Stredoceský kraj","Number","Males","90 years or over",":"
"2020W28","Jihozápad","Number","Males","90 years or over","9"
"2020W29","Jihozápad","Number","Males","90 years or over","11"
"2020W30","Jihozápad","Number","Males","90 years or over","5"
"2020W31","Jihozápad","Number","Males","90 years or over","12"
"2020W32","Jihozápad","Number","Males","90 years or over","7"
"2020W33","Jihozápad","Number","Males","90 years or over","14"
"2020W34","Jihozápad","Number","Males","90 years or over","10"
"2020W35","Jihozápad","Number","Males","90 years or over",":"
"2020W36","Jihozápad","Number","Males","90 years or over",":"
"2020W37","Jihozápad","Number","Males","90 years or over",":"
"2020W38","Jihozápad","Number","Males","90 years or over",":"
"2020W39","Jihozápad","Number","Males","90 years or over",":"
"2020W40","Jihozápad","Number","Males","90 years or over",":"
"2020W41","Jihozápad","Number","Males","90 years or over",":"
"2020W99","Jihozápad","Number","Males","90 years or over",":"
"2020W28","Jihocecký kraj","Number","Males","90 years or over","4"
"2020W29","Jihocecký kraj","Number","Males","90 years or over","6"
"2020W30","Jihocecký kraj","Number","Males","90 years or over","5"
"2020W31","Jihocecký kraj","Number","Males","90 years or over","9"
"2020W32","Jihocecký kraj","Number","Males","90 years or over","4"
"2020W33","Jihocecký kraj","Number","Males","90 years or over","5"
"2020W34","Jihocecký kraj","Number","Males","90 years or over","5"
"2020W35","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W36","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W37","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W38","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W39","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W40","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W41","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W99","Jihocecký kraj","Number","Males","90 years or over",":"
"2020W28","Plzenský kraj","Number","Males","90 years or over","5"
"2020W29","Plzenský kraj","Number","Males","90 years or over","5"
"2020W30","Plzenský kraj","Number","Males","90 years or over","0"
"2020W31","Plzenský kraj","Number","Males","90 years or over","3"
"2020W32","Plzenský kraj","Number","Males","90 years or over","3"
"2020W33","Plzenský kraj","Number","Males","90 years or over","9"
"2020W34","Plzenský kraj","Number","Males","90 years or over","5"
"2020W35","Plzenský kraj","Number","Males","90 years or over",":"
"2020W36","Plzenský kraj","Number","Males","90 years or over",":"
"2020W37","Plzenský kraj","Number","Males","90 years or over",":"
"2020W38","Plzenský kraj","Number","Males","90 years or over",":"
"2020W39","Plzenský kraj","Number","Males","90 years or over",":"
"2020W40","Plzenský kraj","Number","Males","90 years or over",":"
"2020W41","Plzenský kraj","Number","Males","90 years or over",":"
"2020W99","Plzenský kraj","Number","Males","90 years or over",":"
"2020W28","Severozápad","Number","Males","90 years or over","8"
"2020W29","Severozápad","Number","Males","90 years or over","7"
"2020W30","Severozápad","Number","Males","90 years or over","9"
"2020W31","Severozápad","Number","Males","90 years or over","7"
"2020W32","Severozápad","Number","Males","90 years or over","6"
"2020W33","Severozápad","Number","Males","90 years or over","9"
"2020W34","Severozápad","Number","Males","90 years or over","7"
"2020W35","Severozápad","Number","Males","90 years or over",":"
"2020W36","Severozápad","Number","Males","90 years or over",":"
"2020W37","Severozápad","Number","Males","90 years or over",":"
"2020W38","Severozápad","Number","Males","90 years or over",":"
"2020W39","Severozápad","Number","Males","90 years or over",":"
"2020W40","Severozápad","Number","Males","90 years or over",":"
"2020W41","Severozápad","Number","Males","90 years or over",":"
"2020W99","Severozápad","Number","Males","90 years or over",":"
"2020W28","Karlovarský kraj","Number","Males","90 years or over","4"
"2020W29","Karlovarský kraj","Number","Males","90 years or over","3"
"2020W30","Karlovarský kraj","Number","Males","90 years or over","4"
"2020W31","Karlovarský kraj","Number","Males","90 years or over","2"
"2020W32","Karlovarský kraj","Number","Males","90 years or over","3"
"2020W33","Karlovarský kraj","Number","Males","90 years or over","4"
"2020W34","Karlovarský kraj","Number","Males","90 years or over","2"
"2020W35","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W36","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W37","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W38","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W39","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W40","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W41","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W99","Karlovarský kraj","Number","Males","90 years or over",":"
"2020W28","Ústecký kraj","Number","Males","90 years or over","4"
"2020W29","Ústecký kraj","Number","Males","90 years or over","4"
"2020W30","Ústecký kraj","Number","Males","90 years or over","5"
"2020W31","Ústecký kraj","Number","Males","90 years or over","5"
"2020W32","Ústecký kraj","Number","Males","90 years or over","3"
"2020W33","Ústecký kraj","Number","Males","90 years or over","5"
"2020W34","Ústecký kraj","Number","Males","90 years or over","5"
"2020W35","Ústecký kraj","Number","Males","90 years or over",":"
"2020W36","Ústecký kraj","Number","Males","90 years or over",":"
"2020W37","Ústecký kraj","Number","Males","90 years or over",":"
"2020W38","Ústecký kraj","Number","Males","90 years or over",":"
"2020W39","Ústecký kraj","Number","Males","90 years or over",":"
"2020W40","Ústecký kraj","Number","Males","90 years or over",":"
"2020W41","Ústecký kraj","Number","Males","90 years or over",":"
"2020W99","Ústecký kraj","Number","Males","90 years or over",":"
"2020W28","Severovýchod","Number","Males","90 years or over","14"
"2020W29","Severovýchod","Number","Males","90 years or over","8"
"2020W30","Severovýchod","Number","Males","90 years or over","8"
"2020W31","Severovýchod","Number","Males","90 years or over","11"
"2020W32","Severovýchod","Number","Males","90 years or over","19"
"2020W33","Severovýchod","Number","Males","90 years or over","12"
"2020W34","Severovýchod","Number","Males","90 years or over","13"
"2020W35","Severovýchod","Number","Males","90 years or over",":"
"2020W36","Severovýchod","Number","Males","90 years or over",":"
"2020W37","Severovýchod","Number","Males","90 years or over",":"
"2020W38","Severovýchod","Number","Males","90 years or over",":"
"2020W39","Severovýchod","Number","Males","90 years or over",":"
"2020W40","Severovýchod","Number","Males","90 years or over",":"
"2020W41","Severovýchod","Number","Males","90 years or over",":"
"2020W99","Severovýchod","Number","Males","90 years or over",":"
"2020W28","Liberecký kraj","Number","Males","90 years or over","4"
"2020W29","Liberecký kraj","Number","Males","90 years or over","1"
"2020W30","Liberecký kraj","Number","Males","90 years or over","2"
"2020W31","Liberecký kraj","Number","Males","90 years or over","0"
"2020W32","Liberecký kraj","Number","Males","90 years or over","6"
"2020W33","Liberecký kraj","Number","Males","90 years or over","6"
"2020W34","Liberecký kraj","Number","Males","90 years or over","1"
